FIPS,COUNTY,STATE,AGEGROUP,CASES
47057,Grainger,Tennessee,18 to 49 years,999
47057,Grainger,Tennessee,50 to 64 years,482
47057,Grainger,Tennessee,65+ years,405
47059,Greene,Tennessee,0 - 17 years,967
47059,Greene,Tennessee,18 to 49 years,3133
47059,Greene,Tennessee,50 to 64 years,1552
47059,Greene,Tennessee,65+ years,1269
47063,Hamblen,Tennessee,0 - 17 years,1080
47063,Hamblen,Tennessee,18 to 49 years,3695
47063,Hamblen,Tennessee,50 to 64 years,1408
47063,Hamblen,Tennessee,65+ years,976
47065,Hamilton,Tennessee,0 - 17 years,5491
47065,Hamilton,Tennessee,18 to 49 years,21482
47065,Hamilton,Tennessee,50 to 64 years,7672
47065,Hamilton,Tennessee,65+ years,5260
47069,Hardeman,Tennessee,0 - 17 years,387
47069,Hardeman,Tennessee,18 to 49 years,1591
47069,Hardeman,Tennessee,50 to 64 years,656
47069,Hardeman,Tennessee,65+ years,468
47071,Hardin,Tennessee,0 - 17 years,435
47071,Hardin,Tennessee,18 to 49 years,1221
47071,Hardin,Tennessee,50 to 64 years,700
47071,Hardin,Tennessee,65+ years,629
47073,Hawkins,Tennessee,0 - 17 years,611
47073,Hawkins,Tennessee,18 to 49 years,2342
47073,Hawkins,Tennessee,50 to 64 years,1194
47073,Hawkins,Tennessee,65+ years,935
47077,Henderson,Tennessee,0 - 17 years,428
47077,Henderson,Tennessee,18 to 49 years,1585
47077,Henderson,Tennessee,50 to 64 years,725
47077,Henderson,Tennessee,65+ years,600
47079,Henry,Tennessee,0 - 17 years,303
47079,Henry,Tennessee,18 to 49 years,1126
47079,Henry,Tennessee,50 to 64 years,655
47079,Henry,Tennessee,65+ years,638
47081,Hickman,Tennessee,0 - 17 years,279
47081,Hickman,Tennessee,18 to 49 years,1132
47081,Hickman,Tennessee,50 to 64 years,560
47081,Hickman,Tennessee,65+ years,405
47089,Jefferson,Tennessee,0 - 17 years,635
47089,Jefferson,Tennessee,18 to 49 years,2390
47089,Jefferson,Tennessee,50 to 64 years,1199
47089,Jefferson,Tennessee,65+ years,926
47093,Knox,Tennessee,0 - 17 years,5568
47093,Knox,Tennessee,18 to 49 years,25589
47093,Knox,Tennessee,50 to 64 years,8785
47093,Knox,Tennessee,65+ years,5977
47097,Lauderdale,Tennessee,0 - 17 years,351
47097,Lauderdale,Tennessee,18 to 49 years,1526
47097,Lauderdale,Tennessee,50 to 64 years,651
47097,Lauderdale,Tennessee,65+ years,420
47099,Lawrence,Tennessee,0 - 17 years,703
47099,Lawrence,Tennessee,18 to 49 years,2309
47099,Lawrence,Tennessee,50 to 64 years,1102
47099,Lawrence,Tennessee,65+ years,914
47103,Lincoln,Tennessee,0 - 17 years,466
47103,Lincoln,Tennessee,18 to 49 years,1672
47103,Lincoln,Tennessee,50 to 64 years,875
47103,Lincoln,Tennessee,65+ years,666
47105,Loudon,Tennessee,0 - 17 years,638
47105,Loudon,Tennessee,18 to 49 years,2467
47105,Loudon,Tennessee,50 to 64 years,1239
47105,Loudon,Tennessee,65+ years,1042
47107,Mcminn,Tennessee,0 - 17 years,728
47107,Mcminn,Tennessee,18 to 49 years,2681
47107,Mcminn,Tennessee,50 to 64 years,1286
47107,Mcminn,Tennessee,65+ years,1028
47109,Mcnairy,Tennessee,0 - 17 years,273
47109,Mcnairy,Tennessee,18 to 49 years,1166
47109,Mcnairy,Tennessee,50 to 64 years,524
47109,Mcnairy,Tennessee,65+ years,471
47111,Macon,Tennessee,0 - 17 years,372
47111,Macon,Tennessee,18 to 49 years,1344
47111,Macon,Tennessee,50 to 64 years,627
47111,Macon,Tennessee,65+ years,443
47113,Madison,Tennessee,0 - 17 years,1037
47113,Madison,Tennessee,18 to 49 years,4747
47113,Madison,Tennessee,50 to 64 years,2071
47113,Madison,Tennessee,65+ years,1553
47115,Marion,Tennessee,0 - 17 years,317
47115,Marion,Tennessee,18 to 49 years,1189
47115,Marion,Tennessee,50 to 64 years,578
47115,Marion,Tennessee,65+ years,460
47117,Marshall,Tennessee,0 - 17 years,541
47117,Marshall,Tennessee,18 to 49 years,1666
47117,Marshall,Tennessee,50 to 64 years,724
47117,Marshall,Tennessee,65+ years,589
47119,Maury,Tennessee,0 - 17 years,1799
47119,Maury,Tennessee,18 to 49 years,5988
47119,Maury,Tennessee,50 to 64 years,2328
47119,Maury,Tennessee,65+ years,1711
47123,Monroe,Tennessee,0 - 17 years,675
47123,Monroe,Tennessee,18 to 49 years,2305
47123,Monroe,Tennessee,50 to 64 years,1145
47123,Monroe,Tennessee,65+ years,891
47125,Montgomery,Tennessee,0 - 17 years,2209
47125,Montgomery,Tennessee,18 to 49 years,9161
47125,Montgomery,Tennessee,50 to 64 years,2772
47125,Montgomery,Tennessee,65+ years,1657
47129,Morgan,Tennessee,0 - 17 years,224
47129,Morgan,Tennessee,18 to 49 years,945
47129,Morgan,Tennessee,50 to 64 years,477
47129,Morgan,Tennessee,65+ years,343
47131,Obion,Tennessee,0 - 17 years,486
47131,Obion,Tennessee,18 to 49 years,1913
47131,Obion,Tennessee,50 to 64 years,883
47131,Obion,Tennessee,65+ years,824
47133,Overton,Tennessee,0 - 17 years,267
47133,Overton,Tennessee,18 to 49 years,1082
47133,Overton,Tennessee,50 to 64 years,604
47133,Overton,Tennessee,65+ years,532
47141,Putnam,Tennessee,0 - 17 years,1381
47141,Putnam,Tennessee,18 to 49 years,5522
47141,Putnam,Tennessee,50 to 64 years,1776
47141,Putnam,Tennessee,65+ years,1546
47143,Rhea,Tennessee,0 - 17 years,595
47143,Rhea,Tennessee,18 to 49 years,1985
47143,Rhea,Tennessee,50 to 64 years,733
47143,Rhea,Tennessee,65+ years,645
47145,Roane,Tennessee,0 - 17 years,784
47145,Roane,Tennessee,18 to 49 years,2489
47145,Roane,Tennessee,50 to 64 years,1306
47145,Roane,Tennessee,65+ years,975
47147,Robertson,Tennessee,0 - 17 years,1163
47147,Robertson,Tennessee,18 to 49 years,4236
47147,Robertson,Tennessee,50 to 64 years,1810
47147,Robertson,Tennessee,65+ years,1112
47149,Rutherford,Tennessee,0 - 17 years,5457
47149,Rutherford,Tennessee,18 to 49 years,21919
47149,Rutherford,Tennessee,50 to 64 years,6640
47149,Rutherford,Tennessee,65+ years,3640
47151,Scott,Tennessee,0 - 17 years,416
47151,Scott,Tennessee,18 to 49 years,1172
47151,Scott,Tennessee,50 to 64 years,498
47151,Scott,Tennessee,65+ years,410
47155,Sevier,Tennessee,0 - 17 years,1736
47155,Sevier,Tennessee,18 to 49 years,5756
47155,Sevier,Tennessee,50 to 64 years,2543
47155,Sevier,Tennessee,65+ years,1770
47157,Shelby,Tennessee,0 - 17 years,9737
47157,Shelby,Tennessee,18 to 49 years,47719
47157,Shelby,Tennessee,50 to 64 years,17861
47157,Shelby,Tennessee,65+ years,10933
47159,Smith,Tennessee,0 - 17 years,291
47159,Smith,Tennessee,18 to 49 years,1065
47159,Smith,Tennessee,50 to 64 years,501
47159,Smith,Tennessee,65+ years,314
47163,Sullivan,Tennessee,0 - 17 years,1667
47163,Sullivan,Tennessee,18 to 49 years,6593
47163,Sullivan,Tennessee,50 to 64 years,3263
47163,Sullivan,Tennessee,65+ years,2768
47165,Sumner,Tennessee,0 - 17 years,2571
47165,Sumner,Tennessee,18 to 49 years,10753
47165,Sumner,Tennessee,50 to 64 years,4413
47165,Sumner,Tennessee,65+ years,3133
47167,Tipton,Tennessee,0 - 17 years,768
47167,Tipton,Tennessee,18 to 49 years,3177
47167,Tipton,Tennessee,50 to 64 years,1412
47167,Tipton,Tennessee,65+ years,818
47177,Warren,Tennessee,0 - 17 years,739
47177,Warren,Tennessee,18 to 49 years,2380
47177,Warren,Tennessee,50 to 64 years,1058
47177,Warren,Tennessee,65+ years,906
47179,Washington,Tennessee,0 - 17 years,1522
47179,Washington,Tennessee,18 to 49 years,6479
47179,Washington,Tennessee,50 to 64 years,2578
47179,Washington,Tennessee,65+ years,2143
47183,Weakley,Tennessee,0 - 17 years,379
47183,Weakley,Tennessee,18 to 49 years,1790
47183,Weakley,Tennessee,50 to 64 years,689
47183,Weakley,Tennessee,65+ years,653
47185,White,Tennessee,0 - 17 years,430
47185,White,Tennessee,18 to 49 years,1348
47185,White,Tennessee,50 to 64 years,731
47185,White,Tennessee,65+ years,595
47187,Williamson,Tennessee,0 - 17 years,4575
47187,Williamson,Tennessee,18 to 49 years,12695
47187,Williamson,Tennessee,50 to 64 years,5287
47187,Williamson,Tennessee,65+ years,2702
47189,Wilson,Tennessee,0 - 17 years,2278
47189,Wilson,Tennessee,18 to 49 years,8438
47189,Wilson,Tennessee,50 to 64 years,3500
47189,Wilson,Tennessee,65+ years,2171
48001,Anderson,Texas,18 to 49 years,2214
48001,Anderson,Texas,50 to 64 years,794
48001,Anderson,Texas,65+ years,108
48029,Bexar,Texas,0 - 17 years,468
48029,Bexar,Texas,18 to 49 years,4742
48029,Bexar,Texas,50 to 64 years,1188
48029,Bexar,Texas,65+ years,456
48039,Brazoria,Texas,18 to 49 years,863
48039,Brazoria,Texas,50 to 64 years,571
48039,Brazoria,Texas,65+ years,151
48041,Brazos,Texas,0 - 17 years,306
48041,Brazos,Texas,18 to 49 years,2648
48041,Brazos,Texas,50 to 64 years,530
48041,Brazos,Texas,65+ years,304
48049,Brown,Texas,0 - 17 years,101
48049,Brown,Texas,18 to 49 years,731
48049,Brown,Texas,50 to 64 years,291
48049,Brown,Texas,65+ years,208
48085,Collin,Texas,0 - 17 years,59
48085,Collin,Texas,18 to 49 years,657
48085,Collin,Texas,50 to 64 years,268
48085,Collin,Texas,65+ years,250
48099,Coryell,Texas,18 to 49 years,1242
48099,Coryell,Texas,50 to 64 years,445
48099,Coryell,Texas,65+ years,28
48113,Dallas,Texas,0 - 17 years,44
48113,Dallas,Texas,18 to 49 years,1003
48113,Dallas,Texas,50 to 64 years,507
48113,Dallas,Texas,65+ years,330
48121,Denton,Texas,0 - 17 years,105
48121,Denton,Texas,18 to 49 years,1480
48121,Denton,Texas,50 to 64 years,520
48121,Denton,Texas,65+ years,211
48141,El Paso,Texas,0 - 17 years,128
48141,El Paso,Texas,18 to 49 years,1374
48141,El Paso,Texas,50 to 64 years,380
48141,El Paso,Texas,65+ years,236
48167,Galveston,Texas,0 - 17 years,681
48167,Galveston,Texas,18 to 49 years,3371
48167,Galveston,Texas,50 to 64 years,1141
48167,Galveston,Texas,65+ years,660
48201,Harris,Texas,0 - 17 years,38
48201,Harris,Texas,18 to 49 years,1276
48201,Harris,Texas,50 to 64 years,394
48201,Harris,Texas,65+ years,174
48215,Hidalgo,Texas,0 - 17 years,52
48215,Hidalgo,Texas,18 to 49 years,1076
48215,Hidalgo,Texas,50 to 64 years,161
48215,Hidalgo,Texas,65+ years,37
48245,Jefferson,Texas,18 to 49 years,884
48245,Jefferson,Texas,50 to 64 years,377
48245,Jefferson,Texas,65+ years,154
48253,Jones,Texas,18 to 49 years,1286
48253,Jones,Texas,50 to 64 years,190
48253,Jones,Texas,65+ years,14
48349,Navarro,Texas,0 - 17 years,151
48349,Navarro,Texas,18 to 49 years,852
48349,Navarro,Texas,50 to 64 years,285
48349,Navarro,Texas,65+ years,186
48355,Nueces,Texas,0 - 17 years,65
48355,Nueces,Texas,18 to 49 years,664
48355,Nueces,Texas,50 to 64 years,216
48355,Nueces,Texas,65+ years,119
48375,Potter,Texas,18 to 49 years,1021
48375,Potter,Texas,50 to 64 years,368
48375,Potter,Texas,65+ years,42
48471,Walker,Texas,18 to 49 years,2143
48471,Walker,Texas,50 to 64 years,961
48471,Walker,Texas,65+ years,196
49003,Box Elder,Utah,0 - 17 years,768
49003,Box Elder,Utah,18 to 49 years,2716
49003,Box Elder,Utah,50 to 64 years,879
49003,Box Elder,Utah,65+ years,490
49005,Cache,Utah,0 - 17 years,2287
49005,Cache,Utah,18 to 49 years,10030
49005,Cache,Utah,50 to 64 years,1890
49005,Cache,Utah,65+ years,1003
49011,Davis,Utah,0 - 17 years,7402
49011,Davis,Utah,18 to 49 years,20095
49011,Davis,Utah,50 to 64 years,5571
49011,Davis,Utah,65+ years,2733
49021,Iron,Utah,0 - 17 years,622
49021,Iron,Utah,18 to 49 years,3054
49021,Iron,Utah,50 to 64 years,656
49021,Iron,Utah,65+ years,533
49035,Salt Lake,Utah,0 - 17 years,22369
49035,Salt Lake,Utah,18 to 49 years,84951
49035,Salt Lake,Utah,50 to 64 years,21773
49035,Salt Lake,Utah,65+ years,10625
49039,Sanpete,Utah,0 - 17 years,523
49039,Sanpete,Utah,18 to 49 years,2048
49039,Sanpete,Utah,50 to 64 years,467
49039,Sanpete,Utah,65+ years,308
49041,Sevier,Utah,0 - 17 years,390
49041,Sevier,Utah,18 to 49 years,969
49041,Sevier,Utah,50 to 64 years,321
49041,Sevier,Utah,65+ years,215
49043,Summit,Utah,0 - 17 years,713
49043,Summit,Utah,18 to 49 years,2660
49043,Summit,Utah,50 to 64 years,1034
49043,Summit,Utah,65+ years,286
49045,Tooele,Utah,0 - 17 years,1033
49045,Tooele,Utah,18 to 49 years,3642
49045,Tooele,Utah,50 to 64 years,906
49045,Tooele,Utah,65+ years,378
49047,Uintah,Utah,0 - 17 years,341
49047,Uintah,Utah,18 to 49 years,1238
49047,Uintah,Utah,50 to 64 years,342
49047,Uintah,Utah,65+ years,226
49049,Utah,Utah,0 - 17 years,14943
49049,Utah,Utah,18 to 49 years,55344
49049,Utah,Utah,50 to 64 years,11212
49049,Utah,Utah,65+ years,5509
49051,Wasatch,Utah,0 - 17 years,871
49051,Wasatch,Utah,18 to 49 years,2285
49051,Wasatch,Utah,50 to 64 years,763
49051,Wasatch,Utah,65+ years,312
49053,Washington,Utah,0 - 17 years,2340
49053,Washington,Utah,18 to 49 years,10354
49053,Washington,Utah,50 to 64 years,3004
49053,Washington,Utah,65+ years,3152
49057,Weber,Utah,0 - 17 years,3966
49057,Weber,Utah,18 to 49 years,15891
49057,Weber,Utah,50 to 64 years,4201
49057,Weber,Utah,65+ years,2276
50003,Bennington,Vermont,0 - 17 years,164
50003,Bennington,Vermont,18 to 49 years,491
50003,Bennington,Vermont,50 to 64 years,249
50003,Bennington,Vermont,65+ years,130
50007,Chittenden,Vermont,0 - 17 years,739
50007,Chittenden,Vermont,18 to 49 years,2805
50007,Chittenden,Vermont,50 to 64 years,801
50007,Chittenden,Vermont,65+ years,594
50011,Franklin,Vermont,0 - 17 years,288
50011,Franklin,Vermont,18 to 49 years,655
50011,Franklin,Vermont,50 to 64 years,271
50011,Franklin,Vermont,65+ years,163
50021,Rutland,Vermont,0 - 17 years,146
50021,Rutland,Vermont,18 to 49 years,568
50021,Rutland,Vermont,50 to 64 years,238
50021,Rutland,Vermont,65+ years,174
50023,Washington,Vermont,0 - 17 years,156
50023,Washington,Vermont,18 to 49 years,712
50023,Washington,Vermont,50 to 64 years,289
50023,Washington,Vermont,65+ years,168
51001,Accomack,Virginia,0 - 17 years,177
51001,Accomack,Virginia,18 to 49 years,1202
51001,Accomack,Virginia,50 to 64 years,613
51001,Accomack,Virginia,65+ years,297
51003,Albemarle,Virginia,0 - 17 years,442
51003,Albemarle,Virginia,18 to 49 years,2263
51003,Albemarle,Virginia,50 to 64 years,606
51003,Albemarle,Virginia,65+ years,652
51009,Amherst,Virginia,0 - 17 years,194
51009,Amherst,Virginia,18 to 49 years,1102
51009,Amherst,Virginia,50 to 64 years,596
51009,Amherst,Virginia,65+ years,417
51013,Arlington,Virginia,0 - 17 years,1104
51013,Arlington,Virginia,18 to 49 years,7907
51013,Arlington,Virginia,50 to 64 years,1911
51013,Arlington,Virginia,65+ years,1243
51015,Augusta,Virginia,0 - 17 years,355
51015,Augusta,Virginia,18 to 49 years,2582
51015,Augusta,Virginia,50 to 64 years,1174
51015,Augusta,Virginia,65+ years,665
51019,Bedford,Virginia,0 - 17 years,503
51019,Bedford,Virginia,18 to 49 years,2428
51019,Bedford,Virginia,50 to 64 years,1255
51019,Bedford,Virginia,65+ years,965
51023,Botetourt,Virginia,0 - 17 years,164
51023,Botetourt,Virginia,18 to 49 years,794
51023,Botetourt,Virginia,50 to 64 years,497
51023,Botetourt,Virginia,65+ years,298
51027,Buchanan,Virginia,0 - 17 years,110
51027,Buchanan,Virginia,18 to 49 years,473
51027,Buchanan,Virginia,50 to 64 years,244
51027,Buchanan,Virginia,65+ years,261
51031,Campbell,Virginia,0 - 17 years,406
51031,Campbell,Virginia,18 to 49 years,1701
51031,Campbell,Virginia,50 to 64 years,764
51031,Campbell,Virginia,65+ years,651
51033,Caroline,Virginia,0 - 17 years,125
51033,Caroline,Virginia,18 to 49 years,861
51033,Caroline,Virginia,50 to 64 years,276
51033,Caroline,Virginia,65+ years,218
51035,Carroll,Virginia,0 - 17 years,116
51035,Carroll,Virginia,18 to 49 years,826
51035,Carroll,Virginia,50 to 64 years,480
51035,Carroll,Virginia,65+ years,468
51041,Chesterfield,Virginia,0 - 17 years,2515
51041,Chesterfield,Virginia,18 to 49 years,10997
51041,Chesterfield,Virginia,50 to 64 years,4103
51041,Chesterfield,Virginia,65+ years,2613
51047,Culpeper,Virginia,0 - 17 years,379
51047,Culpeper,Virginia,18 to 49 years,2209
51047,Culpeper,Virginia,50 to 64 years,783
51047,Culpeper,Virginia,65+ years,390
51053,Dinwiddie,Virginia,0 - 17 years,71
51053,Dinwiddie,Virginia,18 to 49 years,713
51053,Dinwiddie,Virginia,50 to 64 years,357
51053,Dinwiddie,Virginia,65+ years,216
51059,Fairfax,Virginia,0 - 17 years,7861
51059,Fairfax,Virginia,18 to 49 years,34479
51059,Fairfax,Virginia,50 to 64 years,12597
51059,Fairfax,Virginia,65+ years,6682
51061,Fauquier,Virginia,0 - 17 years,442
51061,Fauquier,Virginia,18 to 49 years,1902
51061,Fauquier,Virginia,50 to 64 years,819
51061,Fauquier,Virginia,65+ years,420
51065,Fluvanna,Virginia,0 - 17 years,65
51065,Fluvanna,Virginia,18 to 49 years,593
51065,Fluvanna,Virginia,50 to 64 years,205
51065,Fluvanna,Virginia,65+ years,122
51067,Franklin,Virginia,0 - 17 years,277
51067,Franklin,Virginia,18 to 49 years,1582
51067,Franklin,Virginia,50 to 64 years,802
51067,Franklin,Virginia,65+ years,677
51069,Frederick,Virginia,0 - 17 years,641
51069,Frederick,Virginia,18 to 49 years,3367
51069,Frederick,Virginia,50 to 64 years,1417
51069,Frederick,Virginia,65+ years,770
51073,Gloucester,Virginia,0 - 17 years,81
51073,Gloucester,Virginia,18 to 49 years,735
51073,Gloucester,Virginia,50 to 64 years,374
51073,Gloucester,Virginia,65+ years,275
51075,Goochland,Virginia,0 - 17 years,108
51075,Goochland,Virginia,18 to 49 years,482
51075,Goochland,Virginia,50 to 64 years,258
51075,Goochland,Virginia,65+ years,152
51083,Halifax,Virginia,0 - 17 years,172
51083,Halifax,Virginia,18 to 49 years,909
51083,Halifax,Virginia,50 to 64 years,456
51083,Halifax,Virginia,65+ years,429
51085,Hanover,Virginia,0 - 17 years,759
51085,Hanover,Virginia,18 to 49 years,2906
51085,Hanover,Virginia,50 to 64 years,1369
51085,Hanover,Virginia,65+ years,951
51087,Henrico,Virginia,0 - 17 years,2239
51087,Henrico,Virginia,18 to 49 years,10167
51087,Henrico,Virginia,50 to 64 years,3668
51087,Henrico,Virginia,65+ years,3195
51089,Henry,Virginia,0 - 17 years,253
51089,Henry,Virginia,18 to 49 years,1789
51089,Henry,Virginia,50 to 64 years,938
51089,Henry,Virginia,65+ years,831
51093,Isle Of Wight,Virginia,0 - 17 years,211
51093,Isle Of Wight,Virginia,18 to 49 years,973
51093,Isle Of Wight,Virginia,50 to 64 years,583
51093,Isle Of Wight,Virginia,65+ years,420
51095,James City,Virginia,0 - 17 years,311
51095,James City,Virginia,18 to 49 years,1667
51095,James City,Virginia,50 to 64 years,670
51095,James City,Virginia,65+ years,619
51099,King George,Virginia,0 - 17 years,111
51099,King George,Virginia,18 to 49 years,633
51099,King George,Virginia,50 to 64 years,240
51099,King George,Virginia,65+ years,140
51105,Lee,Virginia,0 - 17 years,198
51105,Lee,Virginia,18 to 49 years,1184
51105,Lee,Virginia,50 to 64 years,348
51105,Lee,Virginia,65+ years,351
51107,Loudoun,Virginia,0 - 17 years,2885
51107,Loudoun,Virginia,18 to 49 years,11813
51107,Loudoun,Virginia,50 to 64 years,4193
51107,Loudoun,Virginia,65+ years,1774
51109,Louisa,Virginia,0 - 17 years,117
51109,Louisa,Virginia,18 to 49 years,735
51109,Louisa,Virginia,50 to 64 years,365
51109,Louisa,Virginia,65+ years,212
51117,Mecklenburg,Virginia,0 - 17 years,93
51117,Mecklenburg,Virginia,18 to 49 years,847
51117,Mecklenburg,Virginia,50 to 64 years,390
51117,Mecklenburg,Virginia,65+ years,325
51121,Montgomery,Virginia,0 - 17 years,292
51121,Montgomery,Virginia,18 to 49 years,4801
51121,Montgomery,Virginia,50 to 64 years,663
51121,Montgomery,Virginia,65+ years,676
51127,New Kent,Virginia,0 - 17 years,78
51127,New Kent,Virginia,18 to 49 years,511
51127,New Kent,Virginia,50 to 64 years,245
51127,New Kent,Virginia,65+ years,124
51137,Orange,Virginia,0 - 17 years,109
51137,Orange,Virginia,18 to 49 years,823
51137,Orange,Virginia,50 to 64 years,361
51137,Orange,Virginia,65+ years,222
51139,Page,Virginia,0 - 17 years,112
51139,Page,Virginia,18 to 49 years,791
51139,Page,Virginia,50 to 64 years,371
51139,Page,Virginia,65+ years,346
51143,Pittsylvania,Virginia,0 - 17 years,358
51143,Pittsylvania,Virginia,18 to 49 years,1875
51143,Pittsylvania,Virginia,50 to 64 years,1028
51143,Pittsylvania,Virginia,65+ years,752
51145,Powhatan,Virginia,0 - 17 years,123
51145,Powhatan,Virginia,18 to 49 years,702
51145,Powhatan,Virginia,50 to 64 years,313
51145,Powhatan,Virginia,65+ years,128
51147,Prince Edward,Virginia,0 - 17 years,82
51147,Prince Edward,Virginia,18 to 49 years,1092
51147,Prince Edward,Virginia,50 to 64 years,326
51147,Prince Edward,Virginia,65+ years,207
